ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,German Unity Day,German Unity Day_lower,German Unity Day_upper,Good Friday,Good Friday_lower,Good Friday_upper,Labor Day,Labor Day_lower,Labor Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Second Day of Christmas,Second Day of Christmas_lower,Second Day of Christmas_upper,Whit Monday,Whit Monday_lower,Whit Monday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-11-29,6237673.874523583,4687543.057141538,8221970.090766705,6237673.874523583,6237673.874523583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266268.80678599013,266268.80678599013,266268.80678599013,0.0,0.0,0.0,-101908.62194656424,-101908.62194656424,-101908.62194656424,368177.4287325545,368177.4287325545,368177.4287325545,0.0,0.0,0.0,6503942.681309573
2014-11-30,6239561.515467979,-1190129.3778863056,2210887.5475635836,6239561.515467979,6239561.515467979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5743117.255722872,-5743117.255722872,-5743117.255722872,0.0,0.0,0.0,-6201468.928010053,-6201468.928010053,-6201468.928010053,458351.67228718026,458351.67228718026,458351.67228718026,0.0,0.0,0.0,496444.25974510703
2014-12-01,6241449.156412374,7501003.995320217,10856633.504474837,6241449.156412374,6241449.156412374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952509.0082729054,2952509.0082729054,2952509.0082729054,0.0,0.0,0.0,2399717.6955348244,2399717.6955348244,2399717.6955348244,552791.31273808,552791.31273808,552791.31273808,0.0,0.0,0.0,9193958.16468528
2014-12-02,6243336.79735677,6469939.203236683,9813955.048134243,6243336.79735677,6243336.79735677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817401.810596712,1817401.810596712,1817401.810596712,0.0,0.0,0.0,1166921.03047402,1166921.03047402,1166921.03047402,650480.7801226916,650480.7801226916,650480.7801226916,0.0,0.0,0.0,8060738.607953482
2014-12-03,6245224.4383011665,6113520.199035581,9613332.878311746,6245224.4383011665,6245224.4383011665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559024.8083800361,1559024.8083800361,1559024.8083800361,0.0,0.0,0.0,808758.4293408911,808758.4293408911,808758.4293408911,750266.3790391453,750266.3790391453,750266.3790391453,0.0,0.0,0.0,7804249.246681202
2014-12-04,6247112.079245563,6248731.625099586,9509165.729095206,6247112.079245563,6247112.079245563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607074.6488989205,1607074.6488989205,1607074.6488989205,0.0,0.0,0.0,756196.2841558716,756196.2841558716,756196.2841558716,850878.3647430488,850878.3647430488,850878.3647430488,0.0,0.0,0.0,7854186.728144484
2014-12-05,6248999.720189958,6745836.863846756,10104760.555530895,6248999.720189958,6248999.720189958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122740.484177041,2122740.484177041,2122740.484177041,0.0,0.0,0.0,1171784.1104490585,1171784.1104490585,1171784.1104490585,950956.3737279824,950956.3737279824,950956.3737279824,0.0,0.0,0.0,8371740.204366999
2014-12-06,6250887.361134355,5523744.567605299,8869053.123277256,6250887.361134355,6250887.361134355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947168.9662458512,947168.9662458512,947168.9662458512,0.0,0.0,0.0,-101908.62194845176,-101908.62194845176,-101908.62194845176,1049077.5881943032,1049077.5881943032,1049077.5881943032,0.0,0.0,0.0,7198056.327380206
2014-12-07,6252775.00207875,-498704.9211534041,2739496.0420479425,6252775.00207875,6252775.00207875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5057681.988504162,-5057681.988504162,-5057681.988504162,0.0,0.0,0.0,-6201468.928006943,-6201468.928006943,-6201468.928006943,1143786.9395027813,1143786.9395027813,1143786.9395027813,0.0,0.0,0.0,1195093.013574588
2014-12-08,6254662.643023146,8248409.748132103,11426454.707533417,6254662.643023146,6254662.643023146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633346.2956224764,3633346.2956224764,3633346.2956224764,0.0,0.0,0.0,2399717.6955377455,2399717.6955377455,2399717.6955377455,1233628.6000847302,1233628.6000847302,1233628.6000847302,0.0,0.0,0.0,9888008.938645624
2014-12-09,6256550.283967542,7179637.0749592185,10510626.515157973,6256550.283967542,6256550.283967542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484099.008256287,2484099.008256287,2484099.008256287,0.0,0.0,0.0,1166921.0304881632,1166921.0304881632,1166921.0304881632,1317177.9777681243,1317177.9777681243,1317177.9777681243,0.0,0.0,0.0,8740649.29222383
2014-12-10,6258437.924911939,6790238.568329785,10206894.122257592,6258437.924911939,6258437.924911939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201831.8413495673,2201831.8413495673,2201831.8413495673,0.0,0.0,0.0,808758.42935439,808758.42935439,808758.42935439,1393073.4119951774,1393073.4119951774,1393073.4119951774,0.0,0.0,0.0,8460269.766261507
2014-12-11,6260325.565856334,6749567.479872926,10212685.137352785,6260325.565856334,6260325.565856334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216243.0624579866,2216243.0624579866,2216243.0624579866,0.0,0.0,0.0,756196.2841708389,756196.2841708389,756196.2841708389,1460046.7782871474,1460046.7782871474,1460046.7782871474,0.0,0.0,0.0,8476568.62831432
2014-12-12,6262213.20680073,7170850.93125442,10633115.682305299,6262213.20680073,6262213.20680073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688736.345732488,2688736.345732488,2688736.345732488,0.0,0.0,0.0,1171784.1104452251,1171784.1104452251,1171784.1104452251,1516952.2352872633,1516952.2352872633,1516952.2352872633,0.0,0.0,0.0,8950949.552533219
2014-12-13,6264100.847745126,6081428.783503056,9436675.59955588,6264100.847745126,6264100.847745126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460883.774971431,1460883.774971431,1460883.774971431,0.0,0.0,0.0,-101908.62195033983,-101908.62195033983,-101908.62195033983,1562792.3969217704,1562792.3969217704,1562792.3969217704,0.0,0.0,0.0,7724984.622716557
2014-12-14,6265988.488689522,45526.09419224005,3367471.446403594,6265988.488689522,6265988.488689522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4604727.6487241,-4604727.6487241,-4604727.6487241,0.0,0.0,0.0,-6201468.928006204,-6201468.928006204,-6201468.928006204,1596741.279282105,1596741.279282105,1596741.279282105,0.0,0.0,0.0,1661260.8399654226
2014-12-15,6267876.129633918,8455361.387492623,11855106.636365375,6267876.129633918,6267876.129633918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017881.1513667633,4017881.1513667633,4017881.1513667633,0.0,0.0,0.0,2399717.6955449916,2399717.6955449916,2399717.6955449916,1618163.4558217723,1618163.4558217723,1618163.4558217723,0.0,0.0,0.0,10285757.281000681
2014-12-16,6269763.770578314,7389771.535216884,10885930.76879168,6269763.770578314,6269763.770578314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793549.9835017533,2793549.9835017533,2793549.9835017533,0.0,0.0,0.0,1166921.0304819823,1166921.0304819823,1166921.0304819823,1626628.9530197706,1626628.9530197706,1626628.9530197706,0.0,0.0,0.0,9063313.754080066
2014-12-17,6271651.411522711,6815230.732328891,10339267.889438173,6271651.411522711,6271651.411522711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430681.958376852,2430681.958376852,2430681.958376852,0.0,0.0,0.0,808758.4293496687,808758.4293496687,808758.4293496687,1621923.5290271828,1621923.5290271828,1621923.5290271828,0.0,0.0,0.0,8702333.369899563
2014-12-18,6273539.052467106,6929214.9171252,10356751.773477923,6273539.052467106,6273539.052467106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360250.381095229,2360250.381095229,2360250.381095229,0.0,0.0,0.0,756196.2841612161,756196.2841612161,756196.2841612161,1604054.0969340133,1604054.0969340133,1604054.0969340133,0.0,0.0,0.0,8633789.433562335
2014-12-19,6275426.693411502,7422159.380920724,10814403.617867317,6275426.693411502,6275426.693411502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745033.289315317,2745033.289315317,2745033.289315317,0.0,0.0,0.0,1171784.1104306064,1171784.1104306064,1171784.1104306064,1573249.1788847104,1573249.1788847104,1573249.1788847104,0.0,0.0,0.0,9020459.98272682
2014-12-20,6277314.334355898,5982149.424734298,9388836.536476433,6277314.334355898,6277314.334355898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428045.7819729135,1428045.7819729135,1428045.7819729135,0.0,0.0,0.0,-101908.62195222724,-101908.62195222724,-101908.62195222724,1529954.4039251409,1529954.4039251409,1529954.4039251409,0.0,0.0,0.0,7705360.116328811
2014-12-21,6279201.975300294,-107288.70470553968,3317806.814374432,6279201.975300294,6279201.975300294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4726645.740248188,-4726645.740248188,-4726645.740248188,0.0,0.0,0.0,-6201468.928006615,-6201468.928006615,-6201468.928006615,1474823.1877584269,1474823.1877584269,1474823.1877584269,0.0,0.0,0.0,1552556.235052106
2014-12-22,6281089.645990257,8444943.175083043,11874119.906915927,6281089.645990257,6281089.645990257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808420.5486658155,3808420.5486658155,3808420.5486658155,0.0,0.0,0.0,2399717.695532834,2399717.695532834,2399717.695532834,1408702.8531329813,1408702.8531329813,1408702.8531329813,0.0,0.0,0.0,10089510.194656072
2014-12-23,6282977.31668022,7020499.645308308,10515195.792998232,6282977.31668022,6282977.31668022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499537.592697094,2499537.592697094,2499537.592697094,0.0,0.0,0.0,1166921.0304935062,1166921.0304935062,1166921.0304935062,1332616.5622035877,1332616.5622035877,1332616.5622035877,0.0,0.0,0.0,8782514.909377314
2014-12-24,6284864.987370184,6635201.097356431,10022692.586191922,6284864.987370184,6284864.987370184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056499.9632498943,2056499.9632498943,2056499.9632498943,0.0,0.0,0.0,808758.4293449476,808758.4293449476,808758.4293449476,1247741.5339049469,1247741.5339049469,1247741.5339049469,0.0,0.0,0.0,8341364.950620078
2014-12-25,6286752.6580601465,-1639164.1608082554,1854151.016414825,6286752.6580601465,6286752.6580601465,0.0,0.0,0.0,-8053173.440148,-8053173.440148,-8053173.440148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6141593.048424371,-6141593.048424371,-6141593.048424371,-8053173.440148,-8053173.440148,-8053173.440148,756196.284166636,756196.284166636,756196.284166636,1155384.1075569936,1155384.1075569936,1155384.1075569936,0.0,0.0,0.0,145159.6096357759
2014-12-26,6288640.328750109,-1321705.5976075646,2187846.1071060323,6288640.328750109,6288640.328750109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8082373.85136,-8082373.85136,-8082373.85136,0.0,0.0,0.0,-5853637.454589411,-5853637.454589411,-5853637.454589411,-8082373.85136,-8082373.85136,-8082373.85136,1171784.1104422235,1171784.1104422235,1171784.1104422235,1056952.2863283656,1056952.2863283656,1056952.2863283656,0.0,0.0,0.0,435002.8741606986
2014-12-27,6290527.999440072,5449918.824110709,8836759.8361934,6290527.999440072,6290527.999440072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852017.8271111784,852017.8271111784,852017.8271111784,0.0,0.0,0.0,-101908.62195212426,-101908.62195212426,-101908.62195212426,953926.4490633027,953926.4490633027,953926.4490633027,0.0,0.0,0.0,7142545.82655125
2014-12-28,6292415.670130035,-861631.0751931354,2671666.3373617064,6292415.670130035,6292415.670130035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5353639.972941964,-5353639.972941964,-5353639.972941964,0.0,0.0,0.0,-6201468.928005877,-6201468.928005877,-6201468.928005877,847828.955063913,847828.955063913,847828.955063913,0.0,0.0,0.0,938775.697188071
2014-12-29,6294303.340819999,7663367.20835971,11121425.920887116,6294303.340819999,6294303.340819999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139911.078494736,3139911.078494736,3139911.078494736,0.0,0.0,0.0,2399717.69554008,2399717.69554008,2399717.69554008,740193.3829546563,740193.3829546563,740193.3829546563,0.0,0.0,0.0,9434214.419314735
2014-12-30,6296191.011509961,6359767.242691851,9695708.987796213,6296191.011509961,6296191.011509961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799455.1720881583,1799455.1720881583,1799455.1720881583,0.0,0.0,0.0,1166921.0304847066,1166921.0304847066,1166921.0304847066,632534.1416034513,632534.1416034513,632534.1416034513,0.0,0.0,0.0,8095646.18359812
2014-12-31,6298078.682199924,5884644.434617673,9345260.309035724,6298078.682199924,6298078.682199924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335075.5978917796,1335075.5978917796,1335075.5978917796,0.0,0.0,0.0,808758.429340226,808758.429340226,808758.429340226,526317.1685515534,526317.1685515534,526317.1685515534,0.0,0.0,0.0,7633154.280091704
2015-01-01,6299966.352889887,-1635165.9908634864,1579455.3211468172,6299966.352889887,6299966.352889887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7549688.9823,-7549688.9823,-7549688.9823,0.0,0.0,0.0,0.0,0.0,0.0,-6370560.307702628,-6370560.307702628,-6370560.307702628,-7549688.9823,-7549688.9823,-7549688.9823,756196.2841515181,756196.2841515181,756196.2841515181,422932.3904458545,422932.3904458545,422932.3904458545,0.0,0.0,0.0,-70593.9548127409
2015-01-02,6301854.023579851,6030984.974019792,9639613.04643905,6301854.023579851,6301854.023579851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495452.6723855454,1495452.6723855454,1495452.6723855454,0.0,0.0,0.0,1171784.1104383902,1171784.1104383902,1171784.1104383902,323668.5619471555,323668.5619471555,323668.5619471555,0.0,0.0,0.0,7797306.695965396
2015-01-03,6303741.694269814,4717554.538468685,8209485.782319032,6303741.694269814,6303741.694269814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127782.40443328883,127782.40443328883,127782.40443328883,0.0,0.0,0.0,-101908.62194541638,-101908.62194541638,-101908.62194541638,229691.02637870514,229691.02637870514,229691.02637870514,0.0,0.0,0.0,6431524.098703102
2015-01-04,6305629.364959776,-1362952.0575850438,1935168.7860949528,6305629.364959776,6305629.364959776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6059446.072783986,-6059446.072783986,-6059446.072783986,0.0,0.0,0.0,-6201468.9280051375,-6201468.9280051375,-6201468.9280051375,142022.85522115248,142022.85522115248,142022.85522115248,0.0,0.0,0.0,246183.2921757903
2015-01-05,6307517.035649739,7100658.156040696,10380853.043033348,6307517.035649739,6307517.035649739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461247.4225526806,2461247.4225526806,2461247.4225526806,0.0,0.0,0.0,2399717.695527922,2399717.695527922,2399717.695527922,61529.727024758206,61529.727024758206,61529.727024758206,0.0,0.0,0.0,8768764.45820242
2015-01-06,6309404.706339702,5734742.449422194,9203809.479051562,6309404.706339702,6309404.706339702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155829.8327283342,1155829.8327283342,1155829.8327283342,0.0,0.0,0.0,1166921.0304785261,1166921.0304785261,1166921.0304785261,-11091.197750191915,-11091.197750191915,-11091.197750191915,0.0,0.0,0.0,7465234.539068036
2015-01-07,6311292.377029665,5360305.572901673,8791880.582151774,6311292.377029665,6311292.377029665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733440.171287443,733440.171287443,733440.171287443,0.0,0.0,0.0,808758.4293537257,808758.4293537257,808758.4293537257,-75318.25806628232,-75318.25806628232,-75318.25806628232,0.0,0.0,0.0,7044732.548317108
2015-01-08,6313180.047719628,5305974.823356905,8607569.02113812,6313180.047719628,6313180.047719628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625388.192161536,625388.192161536,625388.192161536,0.0,0.0,0.0,756196.284156938,756196.284156938,756196.284156938,-130808.09199540166,-130808.09199540166,-130808.09199540166,0.0,0.0,0.0,6938568.239881163
2015-01-09,6315067.718409591,5537483.770106324,9064096.545956075,6315067.718409591,6315067.718409591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994389.7850341251,994389.7850341251,994389.7850341251,0.0,0.0,0.0,1171784.1104476752,1171784.1104476752,1171784.1104476752,-177394.32541355008,-177394.32541355008,-177394.32541355008,0.0,0.0,0.0,7309457.503443716
2015-01-10,6316955.389099554,4250190.647661568,7645572.565752118,6316955.389099554,6316955.389099554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-316990.9462306094,-316990.9462306094,-316990.9462306094,0.0,0.0,0.0,-101908.62195589975,-101908.62195589975,-101908.62195589975,-215082.32427470942,-215082.32427470942,-215082.32427470942,0.0,0.0,0.0,5999964.442868945
2015-01-11,6318843.059789517,-1783489.4662387804,1578831.8445318218,6318843.059789517,6318843.059789517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6445509.209591432,-6445509.209591432,-6445509.209591432,0.0,0.0,0.0,-6201468.928004399,-6201468.928004399,-6201468.928004399,-244040.2815870328,-244040.2815870328,-244040.2815870328,0.0,0.0,0.0,-126666.14980191458
2015-01-12,6320730.73047948,6663233.942899905,10090760.932429325,6320730.73047948,6320730.73047948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135130.698628429,2135130.698628429,2135130.698628429,0.0,0.0,0.0,2399717.695524412,2399717.695524412,2399717.695524412,-264586.99689598306,-264586.99689598306,-264586.99689598306,0.0,0.0,0.0,8455861.429107908
2015-01-13,6322618.4011694435,5542341.687509608,8754119.52246868,6322618.4011694435,6322618.4011694435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889744.2498133205,889744.2498133205,889744.2498133205,0.0,0.0,0.0,1166921.0304798882,1166921.0304798882,1166921.0304798882,-277176.78066656773,-277176.78066656773,-277176.78066656773,0.0,0.0,0.0,7212362.650982764
2015-01-14,6324506.071859406,5015376.285094967,8570283.439606665,6324506.071859406,6324506.071859406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526376.4526826508,526376.4526826508,526376.4526826508,0.0,0.0,0.0,808758.4293350165,808758.4293350165,808758.4293350165,-282381.97665236605,-282381.97665236605,-282381.97665236605,0.0,0.0,0.0,6850882.524542057
2015-01-15,6326393.742549369,5182087.018189115,8437714.333587427,6326393.742549369,6326393.742549369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475322.64340828004,475322.64340828004,475322.64340828004,0.0,0.0,0.0,756196.2841623577,756196.2841623577,756196.2841623577,-280873.6407540775,-280873.6407540775,-280873.6407540775,0.0,0.0,0.0,6801716.385957649
2015-01-16,6328281.413239332,5574899.371453192,8898528.153575025,6328281.413239332,6328281.413239332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898383.1663458514,898383.1663458514,898383.1663458514,0.0,0.0,0.0,1171784.1104307235,1171784.1104307235,1171784.1104307235,-273400.9440848723,-273400.9440848723,-273400.9440848723,0.0,0.0,0.0,7226664.579585183
2015-01-17,6330169.083929295,4473677.467340715,7691434.110712704,6330169.083929295,6330169.083929295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362678.50250931014,-362678.50250931014,-362678.50250931014,0.0,0.0,0.0,-101908.62195579697,-101908.62195579697,-101908.62195579697,-260769.88055351307,-260769.88055351307,-260769.88055351307,0.0,0.0,0.0,5967490.581419985
2015-01-18,6332056.754619258,-1818245.971810247,1543788.9743444386,6332056.754619258,6332056.754619258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6445290.783300575,-6445290.783300575,-6445290.783300575,0.0,0.0,0.0,-6201468.92800481,-6201468.92800481,-6201468.92800481,-243821.85529576472,-243821.85529576472,-243821.85529576472,0.0,0.0,0.0,-113234.02868131641
